"id","name","host_id","host_name","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
54014286,"Lovely one bedroom condo River north",124547116,"Devon","Near North Side",41.89427,-87.6294,"Entire home/apt",175,4,15,"2023-11-10",0.56,3,65,3,"R18000025266"
54016679,"Modern, Stylish West Town Loft with Pool Table",423874446,"Robert","West Town",41.8949241638184,-87.6670150756836,"Entire home/apt",228,1,64,"2024-02-25",2.45,1,221,25,"R22000089529"
54020726,"Lakeview/Wrigleyville 3 bedroom, 3 bath duplex up",56625410,"Holly","Lake View",41.9506,-87.66716,"Entire home/apt",495,3,45,"2024-03-18",1.78,1,127,20,"R21000073638"
54025250,"Large King Suite/Terrace in Lakefront Rooftop-home",316227254,"Planetary","South Shore",41.76194,-87.56066,"Private room",199,1,1,"2021-12-31",0.04,4,354,0,"R21000075523"
54036729,"Easy city living 2 bed 2 bath with private patio",8235655,"Allie","Logan Square",41.93,-87.70903,"Entire home/apt",110,32,2,"2023-11-17",0.09,1,81,1,""
54043465,"Chicago  Luxury home near White Sox Stadium!",437955102,"Sena","Bridgeport",41.8329086303711,-87.6415481567383,"Entire home/apt",301,1,57,"2024-03-17",3.69,1,69,43,"R22000091017"
54047500,"Lovely 1 Bedroom with  Fireplace and Home Office",418487742,"Omni Entertainment","Grand Boulevard",41.81238,-87.62344,"Entire home/apt",148,2,10,"2023-05-07",0.42,2,134,5,"R23000108468"
54057519,"Furnished Gold Coast Studio #734",2153,"Linda","Near North Side",41.903145,-87.63327,"Entire home/apt",118,3,4,"2024-02-22",0.15,3,8,2,"R22000077420"
54066415,"Beautiful, furnished 3 bedroom with Peloton!",62395303,"Henry","Lincoln Square",41.97096,-87.6786,"Entire home/apt",115,32,1,"2022-04-18",0.04,1,123,0,""
54084736,"Lovely One Bedroom Condo in Lincoln Park LONG TERM",23612069,"Tj","Lincoln Park",41.93244,-87.6406,"Entire home/apt",201,32,6,"2024-02-04",0.3,16,365,3,""
54086519,"Comfy 3 bedroom apartment 15 mins from Downtown!",242277620,"Dylan","Greater Grand Crossing",41.76402,-87.61034,"Entire home/apt",106,2,23,"2024-03-17",0.89,3,95,10,"R23000096361"
54090541,"LUXURIOUS LINCOLN PARK Home w/ Rooftop (+parking)",212313279,"Nicole And Matt","Lincoln Park",41.91553,-87.65169,"Entire home/apt",326,2,90,"2024-03-19",3.38,18,126,32,"R23000112524"
54094850,"Brilliant medical district home w/garage",26995376,"Chi","Near West Side",41.86897,-87.68274,"Entire home/apt",94,32,7,"2023-12-09",0.28,3,251,2,""
54096491,"NEW Modern 2BRD apartment| 5min to McCormick Place",194193753,"Asta","Douglas",41.83469,-87.62042,"Entire home/apt",118,2,106,"2024-01-01",4.26,1,130,49,"R22000076233"
54110494,"Bright and Airy Avondale Apt. Walk to Train!",198527414,"Angelica","Avondale",41.93955,-87.71742,"Entire home/apt",117,2,7,"2024-03-17",0.32,6,214,4,"R23000112407"
54111333,"Logan Square Garden",438652825,"Jay","Logan Square",41.926113,-87.713028,"Entire home/apt",160,2,60,"2024-03-17",2.4,1,226,31,"R21000075751"
54113319,"Charming|Comfortable|1BR|Lincoln Square",96730613,"Demitri","Lincoln Square",41.9645448444677,-87.6901753338988,"Entire home/apt",81,2,101,"2024-02-23",3.97,28,209,39,"R23000098641"
54124789,"Vibrant Lg Chicago 2BR Close 2 Everything & Nature",62251517,"Tiffany","Irving Park",41.96106,-87.70656,"Entire home/apt",150,2,73,"2024-01-27",3.04,1,263,31,"R21000075883"
54147989,"Homey, clean, & private 1 bed, 15min to city",5720152,"Pam","Lower West Side",41.8544374086743,-87.6842903905895,"Entire home/apt",80,2,58,"2024-02-18",3.22,7,124,41,"R23000111118"
54151749,"Cozy Chicago House near Hyde Park!",227676316,"Derek","Woodlawn",41.77474,-87.59296,"Entire home/apt",325,1,41,"2024-03-17",1.83,1,326,18,"R22000082725"
54155217,"1 bedroom in the heart of downtown Chicago.",124547116,"Devon","Near North Side",41.89589,-87.6279,"Entire home/apt",175,4,26,"2023-11-12",1.01,3,70,13,"R18000025266"
54161339,"Trendy|Comfortable|1BR|Lincoln Square",96730613,"Demitri","Albany Park",41.9671479882447,-87.7001387584904,"Entire home/apt",84,2,87,"2024-03-17",3.36,28,215,32,"R22000076263"
54165378,"Safest Area newly renovated next to Wrigley Field!",427764987,"Irene And Hamoon","Lake View",41.94652,-87.65726,"Entire home/apt",196,3,71,"2024-03-16",3.13,2,277,36,"R24000115024"
54165886,"Beautiful spacious and renovated 2BR in West Town!",117126116,"Kathleen","West Town",41.89785,-87.69156,"Entire home/apt",269,3,10,"2023-10-15",1,1,348,10,"R22000092017"
54167860,"O5-Next toDowntown, public transportation close by",220441747,"Luiz","East Garfield Park",41.87426,-87.69292,"Entire home/apt",36,2,30,"2024-03-07",1.13,10,201,12,"R21000070719"
54177165,"lovely & cozy vintage two bedroom,  🐾 friendly apt",28892525,"Jennifer","Norwood Park",41.99144,-87.79076,"Entire home/apt",92,2,27,"2023-11-26",1.05,2,326,6,"R22000076617"
54193877,"Spacious & Stylish 2BR-2BA Apt Steps from The Bean",23272634,"Borja","Loop",41.883057,-87.625771,"Entire home/apt",291,1,132,"2024-03-22",4.94,1,202,71,"R23000096231"
54210117,"Stunning 4 BR Home * Chicago * Centrally Located",162693728,"Wanda","Austin",41.87374,-87.74619,"Entire home/apt",276,2,46,"2023-11-25",2.81,1,305,30,"R22000092032"
54224525,"5 Bedroom Wrigleyville Experience right by stadium",191746118,"Michael","Lake View",41.95006,-87.66025,"Entire home/apt",213,3,38,"2024-03-11",1.57,3,141,19,"R22000078053"
54232255,"Cheerful 3 Bedroom, City Oasis",423742334,"Daniel","Woodlawn",41.77517,-87.59239,"Entire home/apt",200,1,27,"2023-11-26",1.26,1,324,14,"R23000102100"
54245503,"Beaming & Roomy 2BR Apartment near Shops",436809861,"Inca And Chris","Avondale",41.94405,-87.72416,"Entire home/apt",89,1,58,"2024-03-07",2.37,9,170,28,"R22000090106"
54247527,"Lovely 3BR Duplex w/ Parking! Sleeps 8!",439707960,"Liisa","Avondale",41.93279,-87.71832,"Entire home/apt",240,32,25,"2023-04-17",0.94,1,363,1,"R22000076379"
54260731,"Lovely Spacious One Bedroom Condo w/Private Patio",186484874,"Megan","Lake View",41.93459,-87.64277,"Entire home/apt",200,32,4,"2023-11-19",0.19,1,204,3,""
54262825,"Quiet city getaway by beach in fun neighborhood",90835829,"A","Uptown",41.9759751063567,-87.6630461110126,"Entire home/apt",121,2,58,"2024-03-10",2.99,2,210,44,"R22000086411"
54266986,"Close to Downtown Chicago! Free Parking!",226582852,"Jane And Kris","New City",41.8032761411968,-87.6457070326138,"Private room",25,32,1,"2022-03-01",0.04,24,356,0,"R03733937930"
54277404,"Cornerstone - Mins from Downtown & Lake Michigan",440180025,"Angela","Douglas",41.82742,-87.61985,"Entire home/apt",355,2,40,"2024-03-17",1.71,1,251,11,"R23000098232"
54280257,"🎖Remodeled 2BR Apt! MINS away from United Center🌟",69300865,"Naeem","Near West Side",41.87889,-87.66814,"Entire home/apt",112,1,113,"2024-03-17",4.32,1,71,37,"R23000100834"
54291065,"3BR Comfy Apartment in Logan Square",436809861,"Inca And Chris","Avondale",41.93712,-87.71883,"Entire home/apt",100,1,51,"2024-02-26",1.97,9,150,26,"R23000095510"
54338089,"Chic & Cozy home @ Irving Train Stop",440867700,"Jason","Irving Park",41.956024,-87.732918,"Entire home/apt",103,1,72,"2024-02-14",2.74,1,336,23,"R22000076587"
54341408,"Lovely 3 BR In a Great Location. Mins. to Downtown",144359260,"Sam","Logan Square",41.93055,-87.69947,"Entire home/apt",117,1,110,"2024-03-07",4.86,1,173,47,"R22000077371"
54343837,"Cozy 1 bedroom Condo in wonderful neighborhood.",174838230,"Ares","Kenwood",41.81151,-87.60256,"Entire home/apt",91,32,12,"2023-11-28",0.57,1,237,3,"R22000077365"
54359408,"Free Breakfast & Metra By Jackson Park Hospital",47056445,"Andy","South Shore",41.76057,-87.58694,"Shared room",17,1,13,"2024-01-07",0.58,9,308,5,"R20000055861"
54367409,"Landmark Location LakeShore East 2 Bed 2 Bath",4982817,"Andrew","Loop",41.88551,-87.62082,"Entire home/apt",129,32,1,"2022-11-25",0.06,3,327,0,""
54370817,"Lovely 1-BR Apt with full kitchen & living room",360688371,"Alberto A","East Side",41.69378,-87.53409,"Entire home/apt",76,3,58,"2024-03-11",2.41,1,205,32,"R22000077646"
54378795,"Accessible & Affordable 2BR Ultra Comfort Apt",436809861,"Inca And Chris","Lake View",41.93977,-87.65196,"Entire home/apt",67,1,55,"2024-02-29",2.2,9,54,29,"R22000091417"
54380209,"Tri-Taylor Upsale  Condo",227926189,"Wanda And JR","Near West Side",41.86689,-87.68475,"Entire home/apt",152,32,1,"2022-04-24",0.04,3,325,0,"R21000070499"
54380603,"Logan Square 2BR Garden Unit",364420393,"Kimberly","Hermosa",41.9147474010929,-87.7246394637576,"Entire home/apt",106,1,53,"2024-03-16",3.72,1,242,45,"R22000084041"
54384620,"❤️‍🔥MAGNIFICENT NEW Home w/8 Beds & Free Parking❤️‍🔥",235678953,"Patty","Logan Square",41.91714,-87.69191,"Entire home/apt",420,2,84,"2024-03-10",3.24,31,238,32,"R22000077481"
54386874,"53/54 Mag Mile Penthouse VIEWS, Fireplace, Pool",22796024,"James","Near North Side",41.891918,-87.629044,"Entire home/apt",302,4,21,"2023-12-27",0.85,10,287,8,"2210737"
54386876,"55/56 Floor VIEW, Pool, Fireplace, Fitness Center.",22796024,"James","Near North Side",41.891918,-87.629044,"Entire home/apt",459,4,23,"2024-02-04",0.93,10,279,11,"2210737"
54388333,"Medical District Gem III. Bright and comfortable.",382098370,"Ivy","Near West Side",41.8679,-87.6876,"Entire home/apt",92,32,5,"2023-03-31",0.22,3,364,1,""
54391093,"51/52nd Floor Penthouse-VIEWS, Fireplace, Pool",22796024,"James","Near North Side",41.8928,-87.62812,"Entire home/apt",303,4,24,"2024-02-18",0.99,10,298,14,"2210737"
54393122,"Condo in the heart of the city (The Loop)",427129380,"John","Loop",41.88272,-87.62501,"Private room",75,32,6,"2023-12-17",0.27,2,365,3,""
54393279,"Gracious 4BR/2.5BA Townhouse in Historic Greystone",72651433,"Jacob","Greater Grand Crossing",41.7671928405762,-87.6150512695312,"Entire home/apt",141,3,51,"2024-01-17",2.05,9,29,25,"R22000076871"
54393552,"Cozy , Historic , One Bedroom Unit in Lincoln Park",23612069,"Tj","Lincoln Park",41.92838,-87.64116,"Entire home/apt",225,32,68,"2023-08-15",2.59,16,199,14,"R19000049021"
54394311,"Great 2 bed & 1 bath rental. (Pet friendly)",61600579,"Alejandro","Jefferson Park",41.96973,-87.77226,"Entire home/apt",179,30,1,"2022-10-23",0.06,1,179,0,"R23000107405"
515497569026588416,"Luxury Chicago TH 10 Mins To DWTWN RSV Now!",130283273,"Denise","Grand Boulevard",41.8173439651706,-87.6104780775495,"Entire home/apt",160,2,33,"2024-02-25",2.43,3,210,27,"R22000091245"
537869465026525568,"Live Local Private Sanctuary; 1 BR/WFH/PVT ENTR.",21090142,"Kristen","Humboldt Park",41.90934,-87.71271,"Private room",102,2,39,"2024-03-17",1.56,1,230,14,"R22000077204"
538471896277381696,"Level ◆ Brand New Luxe One Bedroom",177188450,"Level","Near North Side",41.8913383483887,-87.6378326416016,"Entire home/apt",256,2,60,"2024-02-07",2.38,59,217,50,"2835961"
544049836966364928,"Long Term for up to 8, 3-BDR condo,spacious & cozy",441310992,"Georges","West Ridge",41.99915,-87.6992,"Entire home/apt",100,32,4,"2022-10-29",0.18,3,88,0,""
544085418496140544,"River North Studio Great Views & Tons of Amenities",391945218,"Matt","Near North Side",41.88936,-87.6381,"Entire home/apt",99,32,4,"2023-09-04",0.21,53,89,2,""
544977684266535168,"Bright and Sunny 2 BR Condo - Wrigley/Lincoln Park",20042989,"Josh","Lincoln Park",41.9319,-87.66141,"Entire home/apt",95,4,70,"2024-03-07",2.73,1,222,26,"R21000075998"
545013252462058560,"Best Deal 2BR Apartment in Lakeview",436809861,"Inca And Chris","Lake View",41.94402,-87.64669,"Entire home/apt",112,1,78,"2024-02-19",2.98,9,120,39,"R22000092442"
545720498184909568,"Stunning Suite 4 @ Hotel Nemo Downtown",2619611,"Andrew","West Town",41.90154,-87.6692,"Entire home/apt",179,32,2,"2022-10-21",0.1,7,261,0,""
545848263758492800,"Your Home in Roscoe Village",7202014,"Arman","North Center",41.94571,-87.68312,"Entire home/apt",155,4,59,"2023-11-25",2.34,1,119,18,"R19000039903"
546357092763173888,"Northside Famlynest Lincoln Sq 4BR/1.5BA/2P",418066965,"Ivan","Lincoln Square",41.97807,-87.69795,"Entire home/apt",285,1,15,"2023-12-17",0.89,1,239,12,"R22000090631"
547560305516108864,"Luxury Condo In Downtown River North",208918992,"BNB Realty","Loop",41.88502,-87.63388,"Entire home/apt",105,32,7,"2023-10-09",0.37,2,215,4,"R22000084111"
547885943641364992,"Steps from United Center w/ Free Parking near Dwtn",419497250,"2 Level Up","Near West Side",41.87878,-87.67287,"Entire home/apt",223,2,34,"2024-02-25",1.32,2,239,22,"R22000085767"
548438995948904704,"Lovely 4 bedroom duplex nestled in Edgewater.",55890588,"John","Edgewater",41.992912,-87.663963,"Entire home/apt",350,2,74,"2024-03-10",2.96,1,138,33,"R24000113906"
548548825138589696,"3 bd 1 ba LOGAN SQ laundry near 606 Newer rehab",2630113,"Nikkole","Logan Square",41.91371,-87.70776,"Entire home/apt",199,2,3,"2023-07-16",0.12,7,21,2,"R23000101010"
548606308523478656,"Magical Elf Quarters",211128274,"Kristina","Avondale",41.94042,-87.71541,"Entire home/apt",87,3,85,"2024-03-18",3.25,2,140,27,"R23000099663"
548625798375973504,"Sonder South Wabash | 1BR Apt w/ City View",435105119,"Sonder (Chicago)","Near South Side",41.86464,-87.62683,"Entire home/apt",142,1,16,"2024-03-07",0.41,42,211,5,"2694320"
549067634085092416,"Fort Washington Celadon Room 1 Block from CTA",22608682,"Ryan","East Garfield Park",41.8838827904469,-87.7089984098025,"Private room",33,1,14,"2023-01-03",0.76,13,130,0,"R24000113824"
549125902775842496,"Quiet & Cozy Apt in Logan Square!",10260239,"Laura And Joel","Avondale",41.93584,-87.69672,"Entire home/apt",79,30,6,"2024-01-31",0.37,1,162,2,"R22000081031"
549225909050662080,"1910 Beautiful Restoration! Walk to Beach!",5608501,"Christi","Edgewater",41.99815,-87.66264,"Entire home/apt",157,2,57,"2024-03-14",2.6,1,283,33,"R23000100629"
549497629233878912,"Modern retreat near I-94",45026360,"Sirius","Roseland",41.7217193550881,-87.6193801621389,"Entire home/apt",155,2,9,"2023-11-26",1.29,1,326,9,"R23000106397"
550132775308970496,"Family friendly 2 bedroom w/ private office",68949100,"Samantha","Logan Square",41.91596,-87.7052,"Entire home/apt",102,3,70,"2024-03-20",2.9,1,291,28,"R22000079896"
551319469812903360,"Bright & Cozy 1-Bedroom Apartment in Logan Square",37420568,"Zoë","Logan Square",41.91707,-87.70911,"Entire home/apt",105,2,51,"2024-02-26",3.12,1,207,36,"R22000077639"
551376087149478080,"The Beverly Gem",25947013,"Mar","Beverly",41.7088,-87.6613,"Entire home/apt",93,32,38,"2023-11-27",1.54,1,177,7,"R22000077910"
551711882028335232,"Cozy Spot to Rest near I-90",66889487,"Eduardo","East Side",41.71891,-87.53741,"Private room",32,1,30,"2024-03-15",1.18,1,360,7,"R22000076584"
551889995732465600,"Traveling/Working Professional’s OASIS.",437757673,"Matthew","Irving Park",41.95858,-87.71505,"Entire home/apt",139,1,24,"2024-02-10",0.96,1,205,2,"R22000078286"
552185198846319104,"💥IN THE ACTION!💥 2 Bed, 2 Bath on Northalsted!",10812357,"Allan","Lake View",41.94192,-87.64874,"Entire home/apt",242,3,80,"2024-03-08",3.18,1,104,32,"R22000077934"
552739665109451584,"Cozy 2BR-2BA steps from 'The Bean' & Michigan Ave",49980854,"Natasha","Loop",41.883057,-87.625771,"Entire home/apt",206,2,129,"2024-03-20",4.96,3,304,71,"R23000096089"
552850284035328512,"52nd Floor, VIEWS, Pool, Balcony, Pool, Gym",22796024,"James","Near North Side",41.89246,-87.62793,"Entire home/apt",170,4,52,"2024-02-29",2.02,10,273,34,"2210737"
552883505362797440,"Sonder | South Wabash | 1BR Apt w/ Balcony",435105119,"Sonder (Chicago)","Near South Side",41.86259,-87.62606,"Entire home/apt",219,1,25,"2024-03-03",0.5,42,361,4,"2694320"
553192042659897536,"Studio in Chicago's Edgewater by Lakefront/LSD/CTA",273461025,"John","Edgewater",41.98932,-87.65836,"Entire home/apt",76,30,49,"2023-12-03",1.91,1,311,23,"R22000076822"
553569295190963136,"53 Floor MagMile Penthouse Views, Balcony, Pool",22796024,"James","Near North Side",41.89162,-87.62786,"Entire home/apt",287,4,29,"2024-03-20",1.26,10,319,26,"2210737"
553577689124206848,"Fairfield Garden Apartment (shared home)",304948902,"Jeannine","Avondale",41.93265,-87.69707,"Private room",171,1,5,"2023-08-05",0.23,1,362,1,"R22000078587"
553581365180156928,"The Dugout in Wrigleyville!",226684429,"Bret","Lake View",41.9465986745068,-87.6589806495795,"Entire home/apt",389,1,32,"2023-11-05",1.3,1,65,10,"R22000079105"
553821004607958784,"CHIC DOWNTOWN PENTHOUSE w/ private roof +parking",212313279,"Nicole And Matt","West Town",41.91123,-87.67565,"Entire home/apt",184,1,105,"2024-03-08",4.08,18,53,50,"R23000097051"
554142375548384640,"Studio2 min to U of C, Hospital, 6 mi. to Downtown",403573904,"Connie","Hyde Park",41.79623,-87.58973,"Entire home/apt",89,1,44,"2024-03-17",2.11,2,350,21,"R23000101962"
554349911689751936,"52nd Floor MagMile Penthouse VIEWS Fireplace Pool",22796024,"James","Near North Side",41.89079,-87.62861,"Entire home/apt",168,4,24,"2024-03-12",1.01,10,290,14,"2210737"
554385076952526464,"Bright two bedroom garden apartment",133636998,"Carol","West Town",41.90627,-87.68467,"Entire home/apt",138,2,63,"2024-02-20",2.96,1,272,33,"R22000081487"
554970629067098944,"51st Floor MagMile Penthouse Views Balcony Pool",22796024,"James","Near North Side",41.89302,-87.62925,"Entire home/apt",168,4,23,"2024-03-21",0.97,10,302,17,"2210737"
555041639366197696,"Lincoln Pk-Kingbd-fast WiFi-parking-crib/Highchair",443574625,"Margaret","Lincoln Park",41.9178,-87.64736,"Entire home/apt",195,2,157,"2024-03-17",6.16,1,12,75,"R22000077484"
555257828555337920,"Apartment in Chicago",95709876,"Earl","Auburn Gresham",41.74808,-87.66314,"Entire home/apt",88,2,26,"2023-10-15",1.24,1,353,10,"R23000099815"
555376697879777792,"⭐️⭐️Entire Unite 2-Bdr. HORNER PARK⭐️⭐️",289992536,"Carla","Irving Park",41.95707,-87.69979,"Entire home/apt",101,2,97,"2024-02-19",3.94,3,158,40,"R23000107373"
556419741274302016,"52nd Floor MagMile Penthouse Views Fireplace Pool",22796024,"James","Near North Side",41.891918182373,-87.6290435791016,"Entire home/apt",168,4,29,"2024-02-15",1.29,10,305,12,"2210737"
556480733030442496,"Beautiful 2 bedroom condo with rooftop deck!",12924253,"Kristen","West Town",41.90368,-87.67183,"Entire home/apt",170,2,22,"2023-11-26",1.27,1,26,14,"R22000089952"
557263613840275968,"Logan Square living at its best w/ bright 2 bdrm",398641993,"Elisabeth","Logan Square",41.9216,-87.70328,"Entire home/apt",121,2,138,"2024-03-03",5.41,1,123,63,"R22000076868"
557433721825018496,"Hidden Treasure",116130012,"Alexis","West Englewood",41.78692,-87.66138,"Private room",24,32,4,"2024-01-31",0.2,6,355,2,""
558083185211981120,"Artist Urban Farm Stay in Chicago's McKinley Park",25511872,"Jen","Mckinley Park",41.83508,-87.68156,"Entire home/apt",128,3,7,"2023-09-11",0.29,1,215,2,"R22000077681"
558214751124159936,"New apt. Spacious,  with private entrance.",363929848,"Menachem","West Ridge",42.01473,-87.70662,"Entire home/apt",99,2,45,"2024-02-05",1.88,1,79,20,"R22000079497"
558569087123590528,"Wicker Park Historic, Art-Filled, Urban Oasis #1",167746538,"Ian","West Town",41.90157,-87.66557,"Entire home/apt",94,1,139,"2024-03-20",6.33,2,256,76,"R22000085209"
558646651536950144,"Spacious 1-bedroom South Loop Loft I Sleep 5",375644856,"Tony","Loop",41.868896570194,-87.6279002668458,"Entire home/apt",139,3,110,"2024-03-18",4.31,6,153,67,"R22000088689"
558811956702505472,"Luxury Stay near Downtown Chicago New Queen bed",444099759,"Itamara","Bridgeport",41.8262,-87.64675,"Private room",36,1,80,"2024-03-13",3.14,3,345,35,"R22000077522"
559510506611085440,"Amazing Townhome 3/2, Lincoln Park, Entire home!",16479196,"Marco","Lincoln Park",41.91137,-87.64921,"Entire home/apt",286,6,15,"2024-01-01",0.62,2,112,7,"R22000077748"
559636213330196096,"Sonder Jewelers Row | Superior 1BR Apt",435105119,"Sonder (Chicago)","Loop",41.88134,-87.62464,"Entire home/apt",228,1,91,"2024-02-03",2.51,42,338,19,"2595440"
